_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
69abd367ab0fca9c9d395aaa,,57.63,90.12,57.63,59.01,72;0;0;0,time,15,,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772868455239
69ab94a1ab0fca9c9d37a15d,,71.24,90.1,79.25,73.73,89;6;0;0,time,15,-1,1,14.99,0,0.72,false,false,english,,normal,false,false,false,,1772852385000
69ab948eab0fca9c9d37a0ed,,86.46,94.17,95.26,71.87,108;4;0;2,time,15,-1,2,14.99,0,1.83,false,false,english,,normal,false,false,false,,1772852366000
69ab947aab0fca9c9d37a088,,52.82,85.26,73.63,59.8,66;6;0;2,time,15,-1,1,14.99,0,0.17,false,false,english,,normal,false,false,false,,1772852346000
69ab944eab0fca9c9d379f8d,,72.04,92.23,80.84,78.82,90;4;0;0,time,15,-1,1,14.99,0,0.41,false,false,english,,normal,false,false,false,,1772852302000
69ab943aab0fca9c9d379f23,,55.23,88.61,55.23,68.64,69;0;0;0,time,15,-1,1,14.99,0,1.1,false,false,english,,normal,false,false,false,,1772852282000
69ab9426ab0fca9c9d379ec5,,64.04,90.32,69.64,74.88,80;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772852262000
69ab9416ab0fca9c9d379e72,,50.41,84,50.41,56.83,63;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772852246000
69ab9404ab0fca9c9d379e05,,64.84,90.22,68.85,51.05,81;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772852228000
69ab9297ab0fca9c9d37961c,,61.63,88.04,64.83,60.14,77;2;0;0,time,15,-1,1,14.99,0,2.79,false,false,english,,normal,false,false,false,,1772851863000
69ab9284ab0fca9c9d3795ba,,77.64,93.46,83.24,68.09,97;2;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772851844000
69ab75a2ab0fca9c9d36f536,,85.62,97.32,89.62,69.52,107;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772844450000
69aaf263ab0fca9c9d31735b,,78.46,96.12,83.26,73.48,98;4;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772810851000
69aaf253ab0fca9c9d317273,,69.65,91.75,74.45,69.67,87;4;0;1,time,15,-1,2,14.99,0,4.28,false,false,english,,normal,false,false,false,,1772810835000
69aaf090ab0fca9c9d3157eb,,73.63,95.83,73.63,73.36,92;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772810384000
69aaf07eab0fca9c9d3156ff,,55.2,87.5,55.2,63.36,69;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772810366000
69aaf06eab0fca9c9d31560f,,49.62,86.08,55.22,65.02,62;1;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772810350000
69aaeebcab0fca9c9d313d9f,,75.23,94.06,75.23,65.94,94;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772809916000
69aaee32ab0fca9c9d3135a1,,63.22,89.77,64.02,63.79,79;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772809778000
69aa3497ab0fca9c9d2a5367,,64.04,91.01,64.04,58.99,80;0;0;0,time,15,-1,10,14.99,0,22.84,false,false,english,,normal,false,false,false,,1772762263000
69aa329eab0fca9c9d2a44ad,,82.43,96.4,86.43,75.93,103;0;1;0,time,15,-1,2,14.99,0,2.5,false,false,english,,normal,false,false,false,,1772761758000
69aa3287ab0fca9c9d2a43f1,,76.83,91.74,87.23,73.67,96;6;1;0,time,15,-1,8,14.99,0,33.62,false,false,english,,normal,false,false,false,,1772761735000
69aa3207ab0fca9c9d2a400a,,69.64,91.58,69.64,60.63,87;0;0;0,time,15,-1,1,14.99,0,7.88,false,false,english,,normal,false,false,false,,1772761607000
69aa31eaab0fca9c9d2a3f21,,72.85,89.91,86.45,68.84,91;7;0;2,time,15,-1,4,14.99,0,5.32,false,false,english,,normal,false,false,false,,1772761578000
69aa3193ab0fca9c9d2a3c8b,,74.46,95,78.46,72.8,93;2;0;0,time,15,-1,6,14.99,0,20.33,false,false,english,,normal,false,false,false,,1772761491000
69aa3162ab0fca9c9d2a3b0a,,74.42,93.94,74.42,66.44,93;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772761442000
69aa3150ab0fca9c9d2a3a85,,59.23,89.25,71.24,62.67,74;4;0;0,time,15,-1,6,14.99,0,23.02,false,false,english,,normal,false,false,false,,1772761424000
69aa311dab0fca9c9d2a3919,,65.65,85.98,79.26,56.05,82;4;1;0,time,15,-1,1,14.99,0,1.98,false,false,english,,normal,false,false,false,,1772761373000
69aa30bbab0fca9c9d2a362a,,59.23,90.91,63.23,57.88,74;0;0;1,time,15,-1,3,14.99,0,4.29,false,false,english,,normal,false,false,false,,1772761275000
69aa309dab0fca9c9d2a3535,,75.23,95.96,75.23,65.99,94;0;0;0,time,15,-1,3,14.99,0,10.92,false,false,english,,normal,false,false,false,,1772761245000
69aa2f2dab0fca9c9d2a2b20,,63.22,87.13,77.62,68.17,79;6;0;0,time,15,-1,4,15,0,5.18,false,false,english,,normal,false,false,false,,1772760877000
69aa2f0aab0fca9c9d2a2a27,,70.44,89.91,85.65,66.88,88;5;1;1,time,15,-1,3,14.99,0,6.12,false,false,english,,normal,false,false,false,,1772760842000
69aa2e84ab0fca9c9d2a2644,,67.25,93.48,71.25,65.36,84;2;0;0,time,15,-1,7,14.99,0,18.14,false,false,english,,normal,false,false,false,,1772760708000
69aa2e53ab0fca9c9d2a24dd,,84.82,94.21,96.83,84.67,106;4;1;0,time,15,-1,7,15,0,18.39,false,false,english,,normal,false,false,false,,1772760659000
69aa2dfeab0fca9c9d2a2267,,53.62,89.87,59.23,42.49,67;2;0;0,time,15,-1,3,14.99,0,9.81,false,false,english,,normal,false,false,false,,1772760574000
69aa2dbdab0fca9c9d2a2064,,68.85,91.09,78.46,63.85,86;3;1;1,time,15,-1,3,14.99,0,3.8,false,false,english,,normal,false,false,false,,1772760509000
69aa2da4ab0fca9c9d2a1f9d,,65.64,93.18,65.64,60.23,82;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772760484000
69aa2d93ab0fca9c9d2a1f10,,63.23,89.77,63.23,48.85,79;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772760467000
69aa2d82ab0fca9c9d2a1e9a,,54.43,85.54,60.83,59.95,68;2;2;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772760450000
69aa2d71ab0fca9c9d2a1e15,,60.83,92.77,60.83,66.44,76;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772760433000
69aa2d62ab0fca9c9d2a1d9e,,72.05,90.91,72.05,58.7,90;0;0;0,time,15,-1,1,14.99,0,2.16,false,false,english,,normal,false,false,false,,1772760418000
69aa18fdab0fca9c9d298e01,,56.82,88.75,56.82,58.57,71;0;0;0,time,15,-1,1,15,0,6.15,false,false,english,,normal,false,false,false,,1772755197000
69aa18e4ab0fca9c9d298d5c,,61.63,92.86,61.63,65.63,77;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772755172000
69aa18aaab0fca9c9d298bd0,,70.41,92.86,74.41,69.46,88;0;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772755114000
69aa1899ab0fca9c9d298b45,,68.85,87.13,74.45,70.56,86;3;1;0,time,15,-1,2,14.99,0,6.36,false,false,english,,normal,false,false,false,,1772755097000
69a9b43eab0fca9c9d251e7b,,67.24,92.47,73.65,71.03,84;5;0;0,time,15,-1,2,14.99,0,1.38,false,false,english,,normal,false,false,false,,1772729406000
69a9ac6fab0fca9c9d24aa19,,48.04,88.89,50.44,61.83,60;0;1;0,time,15,-1,1,14.99,0,1.97,false,false,english,,normal,false,false,false,,1772727407000
69a9ac59ab0fca9c9d24a8f7,,56.82,95.95,56.82,64.93,71;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772727385000
69a9ac48ab0fca9c9d24a7e1,,58.41,93.59,58.41,65.46,73;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772727368000
69a9a9cdab0fca9c9d2481b6,,63.24,91.86,63.24,71.9,79;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772726733000
69a9a4ceab0fca9c9d243492,,69.63,92.55,69.63,73.64,87;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772725454000
69a9a455ab0fca9c9d242db8,,84.03,96.33,84.03,73.19,105;0;0;0,time,15,-1,1,15,0,2.45,false,false,english,,normal,false,false,false,,1772725333000
69a9a381ab0fca9c9d2421d6,,63.23,92.94,63.23,65.51,79;0;0;0,time,15,-1,3,14.99,0,12,false,false,english,,normal,false,false,false,,1772725121000
69a9a361ab0fca9c9d242029,,79.26,92.04,87.26,79.51,99;2;2;0,time,15,-1,1,14.99,0,1.1,false,false,english,,normal,false,false,false,,1772725089000
69a98eb0ab0fca9c9d22ed32,,83.26,96.33,83.26,62.93,104;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772719792000
69a98e18ab0fca9c9d22e4c6,,68.02,93.55,68.02,59.14,85;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772719640000
69a98e07ab0fca9c9d22e3e8,,64.81,94.19,64.81,65.44,81;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772719623000
69a8f670ab0fca9c9d1d1727,,68.81,93.68,72.81,71.95,86;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772680816000
69a8f3dcab0fca9c9d1d030f,,82.41,96.26,82.41,73.97,103;0;0;0,time,15,-1,1,15,0,0.44,false,false,english,,normal,false,false,false,,1772680156000
69a8f360ab0fca9c9d1cff85,,54.36,86.9,59.96,53.14,68;1;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1772680032000
69a8712dab0fca9c9d182de8,,61.61,90.59,61.61,63.18,77;0;0;0,time,15,-1,1,15,0,1.2,false,false,english,,normal,false,false,false,,1772646701000
69a86312ab0fca9c9d176509,,70.43,92.08,76.83,63.05,88;2;0;0,time,15,-1,2,14.99,0,5.33,false,false,english,,normal,false,false,false,,1772643090000
69a862cbab0fca9c9d1760b3,,60.83,88.89,67.23,63.5,76;3;0;0,time,15,-1,3,14.99,0,10.54,false,false,english,,normal,false,false,false,,1772643019000
69a7fab3ab0fca9c9d127078,,53.62,89.47,53.62,62.24,67;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772616371000
69a7f9feab0fca9c9d126a1b,,66.45,94.57,68.85,72.81,83;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772616190000
69a7f8e4ab0fca9c9d125fc5,,64.82,87.88,76.02,65.11,81;4;1;2,time,15,-1,2,15,0,3.79,false,false,english,,normal,false,false,false,,1772615908000
69a7f4b4ab0fca9c9d123976,,50.42,81.18,58.43,62.08,63;3;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772614836000
69a7f489ab0fca9c9d123813,,70.43,88.89,84.84,72.13,88;6;1;1,time,15,-1,1,14.99,0,0.08,false,false,english,,normal,false,false,false,,1772614793000
69a7f477ab0fca9c9d123753,,64.85,90,64.85,71.46,81;0;0;0,time,15,-1,2,14.99,0,2.07,false,false,english,,normal,false,false,false,,1772614775000
69a7f45dab0fca9c9d12364c,,72.03,92.78,72.03,66.66,90;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772614749000
69a7f44aab0fca9c9d123589,,71.25,90.27,88.06,67.54,89;5;0;1,time,15,-1,2,14.99,0,5.4,false,false,english,,normal,false,false,false,,1772614730000
69a7f407ab0fca9c9d12332e,,50.41,86.08,60.82,63.68,63;6;1;0,time,15,-1,2,15,0,7.33,false,false,english,,normal,false,false,false,,1772614663000
69a7198cab0fca9c9d0a56f2,,82.42,99.05,82.42,70.49,103;0;0;0,time,15,-1,9,15,0,13.7,false,false,english,,normal,false,false,false,,1772558732000
69a71924ab0fca9c9d0a50cc,,68.04,90.72,72.04,58.2,85;2;0;0,time,15,-1,12,14.99,0,26.69,false,false,english,,normal,false,false,false,,1772558628000
69a7185dab0fca9c9d0a444e,,68.05,92.16,80.05,68.6,85;4;0;0,time,15,-1,1,14.99,0,3.74,false,false,english,,normal,false,false,false,,1772558429000
69a71845ab0fca9c9d0a42c4,,71.26,89.19,85.67,70.89,89;4;1;1,time,15,-1,3,14.99,0,8.95,false,false,english,,normal,false,false,false,,1772558405000
69a717dfab0fca9c9d0a3cb5,,67.22,88.46,81.62,73.42,84;7;0;1,time,15,-1,1,15,0,0.25,false,false,english,,normal,false,false,false,,1772558303000
69a717ccab0fca9c9d0a3b8d,,80.04,97.14,84.04,80.48,100;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772558284000
69a717bbab0fca9c9d0a3a74,,65.62,90.82,76.03,70.5,82;4;1;0,time,15,-1,1,14.99,0,3.38,false,false,english,,normal,false,false,false,,1772558267000
69a7177eab0fca9c9d0a36c0,,50.43,83.33,54.44,62.07,63;2;0;0,time,15,-1,1,14.99,0,0.2,false,false,english,,normal,false,false,false,,1772558205000
69a7176aab0fca9c9d0a35a8,,54.44,91.03,57.64,52.86,68;0;0;1,time,15,-1,3,14.99,1,15.25,false,false,english,,normal,false,false,false,,1772558186000
69a7173cab0fca9c9d0a3303,,64.02,94.38,67.22,53.41,80;1;0;0,time,15,-1,1,15,0,1,false,false,english,,normal,false,false,false,,1772558140000
69a7172aab0fca9c9d0a31e3,,51.22,84.52,62.42,65.02,64;4;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772558122000
69a71072ab0fca9c9d09cbdd,,55.22,89.02,59.22,67.37,69;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772556402000
69a71028ab0fca9c9d09c70f,,67.23,93.55,71.23,70.44,84;0;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772556328000
69a71016ab0fca9c9d09c5fb,,63.23,93.33,68.83,68.38,79;0;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772556310000
69a71004ab0fca9c9d09c4c6,,52.82,87.18,52.82,48.43,66;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772556292000
69a70fd5ab0fca9c9d09c1fc,,63.23,88.04,66.43,60.14,79;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772556245000
69a70fc3ab0fca9c9d09c0d6,,51.22,91.67,51.22,40.83,64;0;0;0,time,15,-1,0,14.99,1,0,false,false,english,,normal,false,false,false,,1772556227000
69a6a0cdab0fca9c9d048af5,,55.2,90.48,66.4,46.87,69;4;0;1,time,15,-1,2,15,2,2.72,false,false,english,,normal,false,false,false,,1772527821000
69a69fbbab0fca9c9d04809e,,52.77,88.31,56.77,58.63,66;2;1;0,time,15,-1,2,15.01,0,2.31,false,false,english,,normal,false,false,false,,1772527547000
69a69fa4ab0fca9c9d047fc3,,69.58,89.19,85.58,63.15,87;5;0;2,time,15,-1,6,15,0,17.4,false,false,english,,normal,false,false,false,,1772527524000
69a69f47ab0fca9c9d047c19,,64.79,92.05,64.79,62.74,81;0;0;0,time,15,-1,4,15,0,6,false,false,english,,normal,false,false,false,,1772527431000
69a69f05ab0fca9c9d047996,,55.23,87.21,64.03,58.04,69;4;0;0,time,15,-1,2,14.99,0,1.26,false,false,english,,normal,false,false,false,,1772527365000
69a69eefab0fca9c9d0478be,,68.77,92.71,72.77,67.83,86;2;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1772527343000
69a69edeab0fca9c9d04780c,,75.2,95.92,75.2,75.09,94;0;0;0,time,15,-1,2,15,0,7.08,false,false,english,,normal,false,false,false,,1772527326000
69a69eb2ab0fca9c9d047641,,79.95,95.33,83.95,72.03,100;1;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1772527282000
69a69e9fab0fca9c9d047598,,55.24,88.1,61.64,68.87,69;1;2;0,time,15,-1,2,14.99,0,2.37,false,false,english,,normal,false,false,false,,1772527263000
69a69e77ab0fca9c9d0473fa,,37.56,89.09,41.56,14.87,47;2;0;0,time,15,-1,1,15.02,5,0.99,false,false,english,,normal,false,false,false,,1772527223000
69a69e5cab0fca9c9d0472db,,55.21,84.15,55.21,53.37,69;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772527196000
69a5c9afab0fca9c9dfca5ae,,66.44,92.63,69.64,64.62,83;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772472751000
69a5c99eab0fca9c9dfca4d3,,46.43,84.29,46.43,45.06,58;0;0;0,time,15,-1,2,14.99,1,1,false,false,english,,normal,false,false,false,,1772472734000
69a5c84cab0fca9c9dfc91ad,,50.42,91.78,55.22,72.06,63;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772472396000
69a5c831ab0fca9c9dfc902c,,48.02,80.77,54.43,72.62,60;3;0;2,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772472369000
69a5c822ab0fca9c9dfc8f58,,57.62,93.83,61.62,55.3,72;0;0;1,time,15,-1,1,14.99,1,0.26,false,false,english,,normal,false,false,false,,1772472354000
69a5c65aab0fca9c9dfc763b,,78.46,90.18,84.87,71.54,98;5;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772471898000
69a5c649ab0fca9c9dfc754d,,60.85,77.88,73.66,63.35,76;7;1;0,time,15,-1,1,14.99,0,0.86,false,false,english,,normal,false,false,false,,1772471881000
69a5c5b0ab0fca9c9dfc6cc9,,61.63,88.89,64.03,52.93,77;2;0;0,time,15,-1,2,14.99,0,7.44,false,false,english,,normal,false,false,false,,1772471728000
69a5c56fab0fca9c9dfc6934,,68.04,88.78,72.04,67.48,85;2;0;0,time,15,-1,10,14.99,0,22.36,false,false,english,,normal,false,false,false,,1772471663000
69a5bb71ab0fca9c9dfbcf4e,,52.02,83.33,69.62,58.31,65;10;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772469105000
69a5bb5fab0fca9c9dfbce45,,49.62,88,55.22,68.17,62;2;0;2,time,15,-1,1,14.99,0,2.17,false,false,english,,normal,false,false,false,,1772469087000
69a5bb4aab0fca9c9dfbccfe,,67.22,89.8,75.22,66.07,84;4;0;1,time,15,-1,4,15,0,5.07,false,false,english,,normal,false,false,false,,1772469066000
69a5b9c2ab0fca9c9dfbb5a0,,63.24,87.5,76.05,68.86,79;7;1;2,time,15,-1,4,14.99,0,6.83,false,false,english,,normal,false,false,false,,1772468674000
69a5b966ab0fca9c9dfbb01c,,53.6,91.78,53.6,36.92,67;0;0;0,time,15,-1,1,15,1,0.85,false,false,english,,normal,false,false,false,,1772468582000
69a5b915ab0fca9c9dfbab5c,,74.45,94.39,85.65,73.47,93;4;0;0,time,15,-1,4,14.99,0,13.16,false,false,english,,normal,false,false,false,,1772468501000
69a5b8f2ab0fca9c9dfba94c,,62.45,84.91,80.86,65.94,78;7;0;1,time,15,-1,6,14.99,0,11.98,false,false,english,,normal,false,false,false,,1772468466000
69a5b718ab0fca9c9dfb8c99,,74.44,95.19,82.44,76.17,93;3;0;0,time,15,-1,1,14.99,0,3.29,false,false,english,,normal,false,false,false,,1772467992000
69a5b702ab0fca9c9dfb8b47,,72.85,90.65,83.26,73.97,91;5;0;0,time,15,-1,1,14.99,0,0.35,false,false,english,,normal,false,false,false,,1772467970000
69a5b6e2ab0fca9c9dfb897d,,50.44,85.11,70.46,60.73,63;4;0;3,time,15,-1,10,14.99,0,15.5,false,false,english,,normal,false,false,false,,1772467938000
69a5b6aeab0fca9c9dfb866e,,66.44,90.91,76.05,59.44,83;3;0;0,time,15,-1,1,14.99,0,0.77,false,false,english,,normal,false,false,false,,1772467886000
69a5b69bab0fca9c9dfb855c,,60.04,89.01,68.05,66.24,75;3;0;1,time,15,-1,2,14.99,0,2.83,false,false,english,,normal,false,false,false,,1772467867000
69a5b685ab0fca9c9dfb841d,,80.86,93.58,84.06,80.89,101;2;0;0,time,15,-1,3,14.99,0,5.63,false,false,english,,normal,false,false,false,,1772467845000
69a5b660ab0fca9c9dfb81ca,,52.83,86.32,68.04,61.92,66;2;0;2,time,15,-1,3,14.99,0,10.18,false,false,english,,normal,false,false,false,,1772467808000
69a591b0ab0fca9c9df9647f,,75.23,89.26,95.24,74.61,94;5;2;0,time,15,-1,2,14.99,0,1.39,false,false,english,,normal,false,false,false,,1772458416000
69a590f0ab0fca9c9df95ac7,,68.03,91.49,68.03,66.81,85;0;0;0,time,15,-1,4,14.99,0,6.41,false,false,english,,normal,false,false,false,,1772458224000
69a590cfab0fca9c9df958fc,,71.22,92.08,75.23,65.94,89;1;0;0,time,15,-1,8,14.99,0,16.1,false,false,english,,normal,false,false,false,,1772458191000
69a59095ab0fca9c9df9560e,,41.62,77.42,70.43,60.43,52;11;0;4,time,15,-1,2,14.99,0,1.33,false,false,english,,normal,false,false,false,,1772458133000
69a59081ab0fca9c9df9551d,,62.42,84.82,84.83,71.13,78;6;3;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772458113000
69a58f8aab0fca9c9df948dd,,83.26,91.53,91.26,66.9,104;4;0;0,time,15,-1,3,14.99,0,0.84,false,false,english,,normal,false,false,false,,1772457866000
69a58ed9ab0fca9c9df94001,,69.65,89.29,87.27,67.99,87;5;1;1,time,15,-1,2,14.99,0,6.57,false,false,english,,normal,false,false,false,,1772457689000
69a58ebcab0fca9c9df93e9d,,66.44,88.46,79.25,79.29,83;4;1;0,time,15,-1,2,14.99,0,3.81,false,false,english,,normal,false,false,false,,1772457660000
69a58e9cab0fca9c9df93d1a,,64.01,88.89,74.41,58.33,80;2;0;2,time,15,-1,8,15,0,14.43,false,false,english,,normal,false,false,false,,1772457628000
69a58e5fab0fca9c9df93a1c,,50.42,80.85,68.82,57.03,63;6;1;0,time,15,-1,1,15,0,0.44,false,false,english,,normal,false,false,false,,1772457567000
69a58e3dab0fca9c9df9385b,,76.05,90.83,85.66,74.15,95;5;1;0,time,15,-1,2,14.99,0,0.99,false,false,english,,normal,false,false,false,,1772457533000
69a58e29ab0fca9c9df9376d,,60.85,88.04,68.85,65.88,76;4;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772457513000
69a58e0fab0fca9c9df9362c,,50.41,78.31,57.61,48.64,63;5;0;2,time,15,-1,5,15,0,9.4,false,false,english,,normal,false,false,false,,1772457487000
69a58dcfab0fca9c9df932fc,,71.23,95.7,71.23,66.59,89;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772457423000
69a58dbcab0fca9c9df93203,,72.82,90.2,76.82,72,91;3;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772457404000
69a58d9cab0fca9c9df93068,,61.64,88.89,65.64,67.23,77;2;0;0,time,15,-1,2,14.99,0,0.93,false,false,english,,normal,false,false,false,,1772457372000
69a58d70ab0fca9c9df92e63,,59.21,86.36,63.21,58.34,74;2;0;0,time,15,-1,2,15,0,1.89,false,false,english,,normal,false,false,false,,1772457328000
69a472ffab0fca9c9df012ff,,54.41,89.02,63.22,64.75,68;4;0;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772385023000
69a45dd9ab0fca9c9def4c88,,57.61,91.46,60.82,65.39,72;1;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772379609000
69a459c7ab0fca9c9def26e3,,55.24,86.42,55.24,66.33,69;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772378567000
69a458a4ab0fca9c9def1c9b,,61.64,91.86,65.65,70.49,77;2;0;0,time,15,-1,12,14.99,0,38.27,false,false,english,,normal,false,false,false,,1772378276000
69a446b4ab0fca9c9dee7ba0,,82.42,96.33,85.62,74.15,103;1;0;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1772373684000
69a44687ab0fca9c9dee7a30,,81.67,99.03,81.67,72.44,102;0;0;0,time,15,-1,48,14.99,0,111.91,false,false,english,,normal,false,false,false,,1772373639000
69a40694ab0fca9c9dec6faf,,72.85,86.49,86.46,68.87,91;8;0;4,time,15,-1,2,14.99,0,1.76,false,false,english,,normal,false,false,false,,1772357268000
69a40670ab0fca9c9dec6e90,,74.44,87.8,96.06,78.55,93;7;1;0,time,15,-1,6,14.99,0,6.86,false,false,english,,normal,false,false,false,,1772357232000
69a40637ab0fca9c9dec6ca2,,78.44,90.91,84.04,72.88,98;3;1;0,time,15,-1,11,14.99,0,17.12,false,false,english,,normal,false,false,false,,1772357175000
69a4057fab0fca9c9dec66d8,,83.26,96.49,91.27,72.91,104;2;0;1,time,15,-1,17,14.99,0,30.27,false,false,english,,normal,false,false,false,,1772356991000
69a404f9ab0fca9c9dec6267,,84.83,94.12,95.23,69.66,106;4;1;1,time,15,-1,1,15,0,1.87,false,false,english,,normal,false,false,false,,1772356857000
69a404d4ab0fca9c9dec6144,,63.22,85.71,72.82,54.69,79;5;0;0,time,15,-1,10,15,0,23.49,false,false,english,,normal,false,false,false,,1772356820000
69a40493ab0fca9c9dec5f4e,,88.02,95.2,100.03,81.07,110;3;0;1,time,15,-1,1,15,0,0.04,false,false,english,,normal,false,false,false,,1772356755000
69a4044bab0fca9c9dec5ce3,,73.63,94.06,78.44,72.63,92;2;0;1,time,15,-1,11,14.99,0,17.68,false,false,english,,normal,false,false,false,,1772356683000
69a40410ab0fca9c9dec5ae1,,96.85,98.37,96.85,72.84,121;0;0;0,time,15,-1,1,14.99,0,1,false,false,english,,normal,false,false,false,,1772356624000
69a403ceab0fca9c9dec58cd,,64.82,87.1,64.82,67.64,81;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772356558000
69a403bdab0fca9c9dec5854,,74.43,95.88,74.43,61.77,93;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772356541000
69a40396ab0fca9c9dec572f,,60.84,92.68,60.84,62.9,76;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1772356502000
69a40386ab0fca9c9dec56b0,,59.22,90.36,59.22,62.18,74;0;0;0,time,15,-1,1,15,0,2.97,false,false,english,,normal,false,false,false,,1772356486000
69a3ed5bab0fca9c9debb764,,56.84,86.46,72.85,70.47,71;4;2;0,time,15,-1,6,14.99,0,4.73,false,false,english,,normal,false,false,false,,1772350811000
69a3ed3eab0fca9c9debb6b8,,72.85,90.6,93.66,80.59,91;7;0;2,time,15,-1,5,14.99,0,1.89,false,false,english,,normal,false,false,false,,1772350782000
69a3ed04ab0fca9c9debb522,,52.02,78.95,71.22,60.63,65;9;1;3,time,15,-1,2,15,0,7.23,false,false,english,,normal,false,false,false,,1772350724000
69a3ecd9ab0fca9c9debb407,,84.83,95.5,84.83,69.27,106;0;0;0,time,15,-1,2,15,0,4.37,false,false,english,,normal,false,false,false,,1772350681000
69a3eca7ab0fca9c9debb28c,,78.45,92.24,89.66,71.88,98;2;1;0,time,15,-1,8,14.99,0,19.15,false,false,english,,normal,false,false,false,,1772350631000
